Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00    1382/2292        std::list<cPickup*, std::allocator<cPickup*> >::_M_create_node(cPickup* const&) [130]
[116]    0.0    0.00    0.00    2292         std::_List_base<cPickup*, std::allocator<cPickup*> >::_M_get_Tp_allocator() const [116]
                0.00    0.00    2292/2292        std::_List_base<cPickup*, std::allocator<cPickup*> >::_M_get_Node_allocator() const [117]
                0.00    0.00    2291/2291        std::allocator<cPickup*>::allocator<std::_List_node<cPickup*> >(std::allocator<std::_List_node<cPickup*> > const&) [118]
-----------------------------------------------
                0.00    0.00    2292/2292        std::_List_base<cPickup*, std::allocator<cPickup*> >::_M_get_Tp_allocator() const [116]
[117]    0.0    0.00    0.00    2292         std::_List_base<cPickup*, std::allocator<cPickup*> >::_M_get_Node_allocator() const [117]
-----------------------------------------------
                0.00    0.00    2291/2291        std::_List_base<cPickup*, std::allocator<cPickup*> >::_M_get_Tp_allocator() const [116]
[118]    0.0    0.00    0.00    2291         std::allocator<cPickup*>::allocator<std::_List_node<cPickup*> >(std::allocator<std::_List_node<cPickup*> > const&) [118]
                0.00    0.00    2292/2294        __gnu_cxx::new_allocator<cPickup*>::new_allocator() [113]
-----------------------------------------------
                0.00    0.00       7/2243        __gnu_cxx::__normal_iterator<cPlayNode**, std::vector<cPlayNode*, std::allocator<cPlayNode*> > > std::__copy_normal<true, true>::__copy_n<__gnu_cxx::__normal_iterator<cPlayNode* const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, __gnu_cxx::__normal_iterator<cPlayNode**, std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >(__gnu_cxx::__normal_iterator<cPlayNode* const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, __gnu_cxx::__normal_iterator<cPlayNode* const*, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, __gnu_cxx::__normal_iterator<cPlayNode**, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >) [349]
                0.00    0.00      96/2243        std::vector<cPlayNode*, std::allocator<cPlayNode*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<cPlayNode**, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, cPlayNode* const&) [249]
                0.00    0.00     856/2243        bool __gnu_cxx::operator!=<cPlayNode**, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >(__gnu_cxx::__normal_iterator<cPlayNode**, std::vector<cPlayNode*, std::allocator<cPlayNode*> > > const&, __gnu_cxx::__normal_iterator<cPlayNode**, std::vector<cPlayNode*, std::allocator<cPlayNode*> > > const&) [178]
                0.00    0.00    1284/2243        __gnu_cxx::__normal_iterator<cPlayNode**, std::vector<cPlayNode*, std::allocator<cPlayNode*> > > std::__copy_normal<true, true>::__copy_n<__gnu_cxx::__normal_iterator<cPlayNode**, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, __gnu_cxx::__normal_iterator<cPlayNode**, std::vector<cPlayNode*, std::allocator<cPlayNode*> > > >(__gnu_cxx::__normal_iterator<cPlayNode**, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, __gnu_cxx::__normal_iterator<cPlayNode**, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >, __gnu_cxx::__normal_iterator<cPlayNode**, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >) [179]
[119]    0.0    0.00    0.00    2243         __gnu_cxx::__normal_iterator<cPlayNode**, std::vector<cPlayNode*, std::allocator<cPlayNode*> > >::base() const [119]
-----------------------------------------------
                0.00    0.00       2/1853        cShip::cShip(c3DSModel*, unsigned int) [437]
                0.00    0.00    1851/1853        cPickup::cPickup() [121]
[120]    0.0    0.00    0.00    1853         iObject::iObject() [120]
-----------------------------------------------
                0.00    0.00     383/1851        cScorePickup::cScorePickup(int, int, int) [182]
                0.00    0.00     469/1851        cTPPickup::cTPPickup(int, int, int, cPlayTable*) [168]
                0.00    0.00     999/1851        cDownPickup::cDownPickup(int, int) [153]
[121]    0.0    0.00    0.00    1851         cPickup::cPickup() [121]
                0.00    0.00    1851/1853        iObject::iObject() [120]
-----------------------------------------------
                0.00    0.00    1382/1382        std::list<cPickup*, std::allocator<cPickup*> >::_M_create_node(cPickup* const&) [130]
[122]    0.0    0.00    0.00    1382         __gnu_cxx::new_allocator<cPickup*>::construct(cPickup**, cPickup* const&) [122]
                0.00    0.00    1382/3415        operator new(unsigned int, void*) [101]
-----------------------------------------------
                0.00    0.00    1382/1382        std::list<iObject*, std::allocator<iObject*> >::_M_create_node(iObject* const&) [132]
[123]    0.0    0.00    0.00    1382         __gnu_cxx::new_allocator<iObject*>::construct(iObject**, iObject* const&) [123]
                0.00    0.00    1382/3415        operator new(unsigned int, void*) [101]
-----------------------------------------------
                0.00    0.00    1382/1382        std::_List_base<iObject*, std::allocator<iObject*> >::_M_get_node() [129]
[124]    0.0    0.00    0.00    1382         __gnu_cxx::new_allocator<std::_List_node<iObject*> >::allocate(unsigned int, void const*) [124]
                0.00    0.00    1382/1382        __gnu_cxx::new_allocator<std::_List_node<iObject*> >::max_size() const [127]
-----------------------------------------------
                0.00    0.00    1382/1382        cPlayMode::addpickup(cPickup*) [126]
[125]    0.0    0.00    0.00    1382         cPlayMode::add(iObject*) [125]
                0.00    0.00    1382/1382        std::list<iObject*, std::allocator<iObject*> >::push_back(iObject* const&) [134]
-----------------------------------------------
                0.00    0.00     383/1382        cPlayMode::update() [5]
                0.00    0.00     999/1382        cMonoMode::CreatePickups() [25]
[126]    0.0    0.00    0.00    1382         cPlayMode::addpickup(cPickup*) [126]
                0.00    0.00    1382/1382        std::list<cPickup*, std::allocator<cPickup*> >::push_back(cPickup* const&) [131]
                0.00    0.00    1382/1382        cPlayMode::add(iObject*) [125]
-----------------------------------------------
                0.00    0.00    1382/1382        __gnu_cxx::new_allocator<std::_List_node<iObject*> >::allocate(unsigned int, void const*) [124]
[127]    0.0    0.00    0.00    1382         __gnu_cxx::new_allocator<std::_List_node<iObject*> >::max_size() const [127]
-----------------------------------------------
                0.00    0.00    1382/1382        std::list<cPickup*, std::allocator<cPickup*> >::_M_create_node(cPickup* const&) [130]
[128]    0.0    0.00    0.00    1382         std::_List_base<cPickup*, std::allocator<cPickup*> >::_M_get_node() [128]
                0.00    0.00    1381/1381        __gnu_cxx::new_allocator<std::_List_node<cPickup*> >::allocate(unsigned int, void const*) [135]
-----------------------------------------------
                0.00    0.00    1382/1382        std::list<iObject*, std::allocator<iObject*> >::_M_create_node(iObject* const&) [132]
[129]    0.0    0.00    0.00    1382         std::_List_base<iObject*, std::allocator<iObject*> >::_M_get_node() [129]
                0.00    0.00    1382/1382        __gnu_cxx::new_allocator<std::_List_node<iObject*> >::allocate(unsigned int, void const*) [124]
-----------------------------------------------
                0.00    0.00    1382/1382        std::list<cPickup*, std::allocator<cPickup*> >::_M_insert(std::_List_iterator<cPickup*>, cPickup* const&) [137]
[130]    0.0    0.00    0.00    1382         std::list<cPickup*, std::allocator<cPickup*> >::_M_create_node(cPickup* const&) [130]
                0.00    0.00    1382/1382        std::_List_base<cPickup*, std::allocator<cPickup*> >::_M_get_node() [128]
                0.00    0.00    1382/2292        std::_List_base<cPickup*, std::allocator<cPickup*> >::_M_get_Tp_allocator() const [116]
                0.00    0.00    1382/1382        __gnu_cxx::new_allocator<cPickup*>::construct(cPickup**, cPickup* const&) [122]
                0.00    0.00    1382/2294        std::allocator<cPickup*>::~allocator() [115]
-----------------------------------------------
                0.00    0.00    1382/1382        cPlayMode::addpickup(cPickup*) [126]
[131]    0.0    0.00    0.00    1382         std::list<cPickup*, std::allocator<cPickup*> >::push_back(cPickup* const&) [131]
                0.00    0.00    1382/2127668     std::list<cPickup*, std::allocator<cPickup*> >::end() [55]
                0.00    0.00    1381/1381        std::list<cPickup*, std::allocator<cPickup*> >::_M_insert(std::_List_iterator<cPickup*>, cPickup* const&) [137]
-----------------------------------------------
                0.00    0.00    1382/1382        std::list<iObject*, std::allocator<iObject*> >::_M_insert(std::_List_iterator<iObject*>, iObject* const&) [133]
[132]    0.0    0.00    0.00    1382         std::list<iObject*, std::allocator<iObject*> >::_M_create_node(iObject* const&) [132]
                0.00    0.00    1382/1382        std::_List_base<iObject*, std::allocator<iObject*> >::_M_get_node() [129]
                0.00    0.00    1382/1382        __gnu_cxx::new_allocator<iObject*>::construct(iObject**, iObject* const&) [123]
                0.00    0.00    1382/2748        std::allocator<iObject*>::~allocator() [103]
                0.00    0.00    1381/2745        std::_List_base<iObject*, std::allocator<iObject*> >::_M_get_Tp_allocator() const [107]
-----------------------------------------------
                0.00    0.00    1382/1382        std::list<iObject*, std::allocator<iObject*> >::push_back(iObject* const&) [134]
[133]    0.0    0.00    0.00    1382         std::list<iObject*, std::allocator<iObject*> >::_M_insert(std::_List_iterator<iObject*>, iObject* const&) [133]
                0.00    0.00    1382/1382        std::list<iObject*, std::allocator<iObject*> >::_M_create_node(iObject* const&) [132]
-----------------------------------------------
                0.00    0.00    1382/1382        cPlayMode::add(iObject*) [125]
[134]    0.0    0.00    0.00    1382         std::list<iObject*, std::allocator<iObject*> >::push_back(iObject* const&) [134]
                0.00    0.00    1382/374001      std::list<iObject*, std::allocator<iObject*> >::end() [61]
                0.00    0.00    1382/1382        std::list<iObject*, std::allocator<iObject*> >::_M_insert(std::_List_iterator<iObject*>, iObject* const&) [133]
